Date,Close,High,Low,Open,Volume
2020-01-02,117.89923095703125,117.90759543147934,116.37002396765263,116.81290758881043,10803700
2020-01-03,116.34336853027344,117.0918543602765,115.28371832689417,115.63693506135392,10386800
2020-01-06,116.25083923339844,116.28448624972941,114.79592017521502,114.84637786713469,10259000
2020-01-07,114.27450561523438,115.9396735925239,114.22404792388873,115.45189452188825,10531300
2020-01-08,115.16594696044922,115.70418366593277,114.03901586343292,114.12310772932315,9695300
2020-01-09,115.58648681640625,116.25086797859059,115.25008073279777,116.09949486540174,9469000
2020-01-10,114.434326171875,115.42669524273886,114.21565900993012,115.39306105075192,10190900
2020-01-13,115.38463592529297,115.38463592529298,114.17359976546075,114.53523467857302,12355200
2020-01-14,116.73020935058594,118.3785537875188,115.79670358130076,116.00695251282826,24906000
2020-01-15,114.98094177246094,116.56201791371738,114.5015680277952,115.93127109131107,16293400
2020-01-16,115.42667388916016,115.97331602773536,115.0818625303284,115.59487048313888,10783800
2020-01-17,116.22563934326172,116.30132589999737,115.48557162310203,115.67057892870697,14697700
2020-01-21,115.08185577392578,116.11628978968994,114.95571154399201,115.37620942054033,8474200
2020-01-22,114.94731140136719,115.55282946516931,114.69502290193199,115.41827987633013,7549100
2020-01-23,114.8295669555664,114.99777639051999,113.29896119159876,114.13155169733747,9345700
2020-01-24,111.97858428955078,114.73704945375246,111.28056907661808,114.68659175957201,15166400
2020-01-27,111.03667449951172,111.80198375768954,109.08557091553622,109.55652651054487,12860500
2020-01-28,113.0550537109375,113.50919860699318,111.41511454757398,111.71787353408547,13062800
2020-01-29,112.88687896728516,113.98858157140788,112.43274681593982,113.37465814174013,9326000
2020-01-30,114.28291320800781,114.4847568099499,111.59172934499789,111.59172934499789,9048900
2020-01-31,111.31421661376953,113.39147749054321,110.56573078429983,113.1055419675051,12785200
2020-02-03,112.1635971069336,112.89527212277314,111.56649732113263,111.56649732113263,10021100
2020-02-04,113.77831268310547,114.88002792703945,113.6017107567078,113.99697979731971,9157100
2020-02-05,115.71260833740234,115.83034723538212,114.3838334415863,114.85480186608287,10150700
2020-02-06,115.72942352294922,116.30129446269886,115.30892565575334,116.25925494204049,8992300
2020-02-07,115.35940551757812,115.77990346558967,114.6277431944633,114.98936527011533,6379800
2020-02-10,115.83876037597656,115.93127042269903,115.00616995547433,115.17436654063059,5960700
2020-02-11,116.05743408203125,116.74705687896821,115.87241395761299,116.27608839608054,6578600
2020-02-12,116.05743408203125,117.14231314559372,115.88923746871802,116.56203675454995,7958000
2020-02-13,115.9565200805664,116.34337101259959,114.71183689534693,115.84718650593221,7447500
2020-02-14,115.60328674316406,116.2172100756985,115.16596533998602,115.92285641666807,6627600
2020-02-18,114.0726547241211,115.81352195970462,113.57647034750991,115.50234482867361,8996400
2020-02-19,115.62853240966797,116.38542359644823,114.66137941258295,115.1407532414352,7071200
2020-02-20,115.62853240966797,116.36019474572751,114.82117068886703,115.35940755854125,7422800
2020-02-21,114.21563720703125,115.1491430555738,113.46715146054775,114.83797871691877,9772800
2020-02-24,111.14600372314453,112.02063367509348,110.00224896593313,110.54048574388102,13618400
2020-02-25,106.18413543701172,111.20487515926854,105.62066335376448,110.17045388008121,20797200
2020-02-26,106.50370025634766,108.44639836720594,106.25139896722577,106.74758979148861,24825600
2020-02-27,102.07168579101562,105.64591875463837,102.01281632826638,103.36682038778905,23005500
2020-02-28,97.64801788330078,99.64958547560381,94.74658508743141,98.83381856450109,45931400
2020-03-02,102.19780731201172,102.24827142334445,96.26037898706119,98.08533834242292,27355400
2020-03-03,98.36286926269531,103.40043237290233,97.75735125230396,101.735264260615,32547700
2020-03-04,100.79334259033203,101.07928449098249,96.4622130555183,99.51503183245724,25795900
2020-03-05,95.84828186035156,97.9171305319256,94.67929833962016,97.27797199733172,25025600
2020-03-06,90.89482116699219,92.77864982902386,88.32136983816046,89.3642091760374,38159400
2020-03-09,78.5826644897461,83.45203186401946,78.21262421444347,81.21497953247534,40352000
2020-03-10,84.68828582763672,85.17606499682735,79.54139494923373,83.25859534281136,31102700
2020-03-11,80.70196533203125,84.14164187980985,79.51616445629044,82.1652963930927,38127000
2020-03-12,74.04966735839844,81.542935041755,72.59474210377304,75.34479497475148,49725200
2020-03-13,87.38787841796875,87.45515320694433,77.37161515840447,80.7271866714309,38543300
2020-03-16,74.3104019165039,79.03680141837808,71.10620943207299,71.65285166110631,38589700
2020-03-17,78.85176086425781,81.94662538465855,73.5871258364281,76.43810082695923,35239800
2020-03-18,70.55111694335938,76.3539875847163,67.58240364618392,73.73007913032103,41525600
2020-03-19,71.73693084716797,74.10012654857067,64.68097792231531,68.5916025255694,32175100
2020-03-20,70.22312927246094,75.23546204099594,69.36531662427497,72.57791940739357,30150800
2020-03-23,66.46389770507812,70.43339894696398,65.67335959204307,69.53353368871103,32536600
2020-03-24,74.3692626953125,75.77372421400952,69.71855670749157,71.40054839444535,34363200
2020-03-25,77.14456176757812,80.02076639347999,71.09779879852198,75.05047722010946,38111700
2020-03-26,82.51850128173828,82.89694678429504,78.66673939438535,79.1208778472263,29826300
2020-03-27,76.63996887207031,79.76006349424732,76.15219603216113,78.37242512404067,30041500
2020-03-30,78.63311004638672,79.12929450589814,75.10093012953521,76.23627321593112,21656900
2020-03-31,75.71485137939453,79.1965735025553,75.1345622201048,77.41366650045273,23379300
2020-04-01,70.94640350341797,72.79659162654521,70.01289768761337,71.56873857519153,28029600
2020-04-02,73.59552001953125,73.93191951201254,69.7689878230941,70.2315379272917,24018000
2020-04-03,71.42023468017578,74.3348262072918,70.3325683532088,73.07721546081088,21199400
2020-04-06,76.01728820800781,77.31738165037291,74.52175287371601,75.61791174234779,26820800
2020-04-07,77.01998901367188,80.29996702121804,76.79905607224592,80.25747767299463,22563800
2020-04-08,80.12998962402344,80.60583901010423,76.94348430731458,78.26056928177725,22903300
2020-04-09,87.31876373291016,88.70382934304715,82.33081733076023,82.35630834153528,42055900
2020-04-13,83.43547821044922,87.61617267845729,82.67921461093829,87.61617267845729,26911900
2020-04-14,81.14968872070312,86.6729659634735,79.56918117567332,85.84022284975198,46151300
2020-04-15,77.14744567871094,78.20111532153739,76.58661743598729,77.45335081420312,30118600
2020-04-16,74.20735168457031,76.9604909940041,73.9694269456389,76.67158423471965,32449600
2020-04-17,80.8777847290039,81.31964411567006,77.29190167384698,78.17562693014342,30191900
2020-04-20,77.92919921875,80.47840432168444,76.86703042586065,78.57499966005659,23679400
2020-04-21,75.66889953613281,77.64877703330393,75.05708933772539,75.30351325002633,23035000
2020-04-22,75.91531372070312,78.06514848793088,75.77935950629195,77.06246103516733,16662400
2020-04-23,75.95780181884766,77.56380025331329,75.84733861625746,76.25520773579262,16638800
2020-04-24,77.07946014404297,77.41085627141602,75.19304742948034,77.01997895407764,15809200
2020-04-27,80.40193176269531,81.26015948476388,77.78474628540593,78.12464159776209,22870200
2020-04-28,80.97123718261719,83.57992299489393,80.75030429943496,83.11256621950128,20238900
2020-04-29,83.15506744384766,84.50614297918523,82.65372042376042,84.19174517894275,20462600
2020-04-30,81.37061309814453,82.28832183217847,80.34243468173572,81.23465240690241,19127600
2020-05-01,79.2378158569336,79.65418433414175,78.03968598523574,79.45024967960633,18547700
2020-05-04,78.2945785522461,78.74493704294645,77.15593681975562,78.19260802336623,15725900
2020-05-05,78.17561340332031,80.05352681690104,78.09064120708322,79.5776773316029,18064100
2020-05-06,76.70556640625,78.82141097045265,76.41665965269077,78.3115713281369,20978000
2020-05-07,77.50432586669922,78.94887920605416,76.96899516925221,77.61478907897653,16771900
2020-05-08,78.77043151855469,79.94306996187143,78.26909098284831,78.85541020450668,20487800
2020-05-11,76.45065307617188,77.4193503826359,75.90682323685743,77.4193503826359,31907600
2020-05-12,73.95243835449219,77.14744387089453,73.84197513486116,76.60361397231078,27962900
2020-05-13,71.40322875976562,73.80798028980062,70.8678980605236,73.40010465016621,35451600
2020-05-14,74.36878967285156,74.87013659506553,70.01815148042758,70.29006636745407,35152500
2020-05-15,72.99222564697266,74.16485741792019,72.48238602842862,73.7994711694205,26099000
2020-05-18,76.85852813720703,77.45334652683343,74.67470944708269,75.36299920532232,30504400
2020-05-19,75.34599304199219,77.49582133067612,75.27801269316544,76.5186313688837,19597300
2020-05-20,77.60627746582031,78.50699424011196,76.79053287124191,77.07943957885932,20552400
2020-05-21,76.6205825805664,77.97166423469422,76.19571519597909,76.7055547608915,14621400
2020-05-22,76.02578735351562,76.78205094375814,75.38848613816768,76.48464500652173,13557900
2020-05-26,81.4216079711914,82.84916303981132,78.69395938137478,78.93188414565084,41233900
2020-05-27,86.13763427734375,87.16581278962795,83.953815713591,86.73244614958645,39402000
2020-05-28,84.85453796386719,87.48021601272724,84.46366064023253,87.47172333042644,24713900
2020-05-29,82.68769836425781,84.27670490961923,82.23733991912954,83.83484562844505,26526400
2020-06-01,83.78386688232422,84.55712881811026,82.74718917995598,83.06159345323657,15176800
2020-06-02,84.06427001953125,85.33037314661163,83.2145351589206,85.21141078476315,21195000
2020-06-03,88.60186767578125,89.15419673532963,85.87421903975591,86.31608488058012,25941100
2020-06-04,90.44579315185547,90.59024654223458,87.34425918491169,88.21948517516128,26784700
2020-06-05,94.51602172851562,98.37381271232482,93.07146841781511,97.6600384632207,42231000
2020-06-08,96.40242767333984,97.0312362053063,95.11933256405744,96.3684439802808,24881800
2020-06-09,93.92970275878906,94.85591074846037,92.62960931415007,94.02317412253099,17031100
2020-06-10,90.12287902832031,93.90420312277226,89.94443548201029,93.86171378571446,24913300
2020-06-11,82.60273742675781,86.31608165913919,82.0334165405627,84.99898983421524,36259200
2020-06-12,84.86302947998047,85.93369082009835,82.70470198778511,85.57680370672573,24856800
2020-06-15,86.03567504882812,86.1886276193446,81.46410274800189,81.93145314243932,22153600
2020-06-16,86.72393035888672,89.79997262425442,84.3871596926909,89.5365569146129,22193600
2020-06-17,84.53162384033203,87.13181034864253,84.3021918055033,87.12331118510309,15639800
2020-06-18,84.07279205322266,85.41536857114966,83.38450222048185,83.84335994798764,16591900
2020-06-19,83.11255645751953,85.48331726312517,82.19484782548014,85.42383608805817,40371200
2020-06-22,82.21184539794922,83.23152460814971,82.03340186031224,82.63671281602647,16216900
2020-06-23,83.21453857421875,84.94799853896481,83.14655822666884,84.09826364347926,15381400
2020-06-24,80.43590545654297,82.28832123914754,80.13849306733486,82.2118482130969,22919800
2020-06-25,83.24003601074219,83.45246975101551,80.09601924788235,80.17249228255838,25743600
2020-06-26,78.67694854736328,81.03921693302954,78.17560808559293,80.81828405147117,41896300
2020-06-29,79.02533721923828,80.29144026913433,78.32855493533337,79.3652324393543,18499700
2020-06-30,79.92607116699219,80.43591734788694,78.65996784582079,78.88090075867761,19137000
2020-07-01,79.24627685546875,81.32812472173669,79.05083498024102,80.6313423782995,18755700
2020-07-02,79.50367736816406,81.47710804786303,78.877323503783,81.28834369021023,27845600
2020-07-06,81.51142120361328,81.68302157716704,80.20724134465472,81.02235293823699,18625300
2020-07-07,79.21198272705078,80.73924911597973,78.93741805652579,80.49900584753762,25757200
2020-07-08,80.05281066894531,80.08712551201175,78.76578803147761,79.18621359346575,18762200
2020-07-09,78.31964111328125,80.7564081427799,77.89063343273423,80.24159368921332,25600800
2020-07-10,82.60113525390625,83.09020374386814,78.8258729330049,78.9374125724216,28954200
2020-07-13,83.78518676757812,85.17516722159941,82.56680673751565,84.71184476768336,32079200
2020-07-14,84.26567840576172,85.7586231342206,82.91859470130704,84.40296399033295,42731700
2020-07-15,85.56986236572266,86.90836403910548,84.64320433977912,86.56515663548157,22508400
2020-07-16,85.81011199951172,86.8483097271397,84.55741044684974,84.75475030004415,16886900
2020-07-17,84.2227783203125,85.8701659947784,84.20561434983492,85.80152320514148,16137700
2020-07-20,83.48487091064453,84.42010421699364,83.45054952149378,83.59641051578272,14458100
2020-07-21,85.2952880859375,85.84441725105083,83.77659762450217,83.8366584223697,17798100
2020-07-22,84.67752838134766,85.91306590841896,83.68222753434391,85.50122224810751,14271200
2020-07-23,84.92636108398438,85.24382256969744,84.05976375919154,84.51451084120893,12870200
2020-07-24,84.32573699951172,85.62992383416474,84.03401495915897,85.45831685795419,12744200
2020-07-27,83.14166259765625,83.76800994049478,82.51530870868216,83.66505232037642,11959100
2020-07-28,83.50204467773438,83.99111311313058,82.79847242775848,82.79847242775848,11754300
2020-07-29,85.52693939208984,85.55267879589105,83.22745882457575,83.28751961549034,12743500
2020-07-30,83.24462127685547,83.86239318996745,82.41235213705612,83.6907927901633,14834800
2020-07-31,82.9185791015625,83.16740426718285,81.72593863105736,82.78130008895498,14535000
2020-08-03,82.45524597167969,83.71652915748938,82.24074220664092,83.2446182559499,12962800
2020-08-04,81.98334503173828,82.3265458331899,81.53717351603409,82.29223098995328,13366200
2020-08-05,83.40766143798828,84.48876248293871,82.12922055191625,82.2579241482903,15260900
2020-08-06,83.43338775634766,84.17128127722866,82.83277979569374,83.72511629876229,10482100
2020-08-07,85.26956176757812,85.36394397826511,82.8499587809812,83.16742681203172,14743700
2020-08-10,86.35063934326172,87.55186179531213,85.82724960734073,85.89589238657463,14989900
2020-08-11,89.07913970947266,91.08689872445275,88.81315708654124,89.1134611037439,31518600
2020-08-12,88.32406616210938,91.31853667808451,87.26870483220017,91.08687550846955,19240800
2020-08-13,87.83501434326172,88.68444751929921,87.2086603957521,87.51754637724505,13598600
2020-08-14,87.86935424804688,88.64156281833642,87.01991434690828,87.08855714528792,12134400
2020-08-17,85.55270385742188,87.5175596588281,85.39826084323728,87.0885520134417,14988000
2020-08-18,84.36004638671875,85.72429383232064,84.18844598107106,85.72429383232064,13246500
2020-08-19,84.55741119384766,86.30775666098708,84.37722221862651,84.87487266817463,13533000
2020-08-20,83.54493713378906,84.11122372623396,83.05586876234918,83.45055494402557,13672600
2020-08-21,83.50204467773438,84.5745637506328,83.17600123618254,83.45914129636367,12228300
2020-08-24,85.8530044555664,85.98170805324621,83.5878447024947,84.47159936915277,17898300
2020-08-25,86.23052978515625,87.50039519363578,85.62992174839091,86.89119862559812,13648900
2020-08-26,85.0207290649414,86.03318733470255,84.98641421510409,85.75004727365462,12052400
2020-08-27,87.81785583496094,88.07526301759003,84.9435061775734,84.9435061775734,22163900
2020-08-28,88.17820739746094,88.59005751852469,87.35451370146903,88.49567533549207,13756700
2020-08-31,85.96454620361328,87.67199464294387,85.81867864247798,87.62051582497645,14219400
2020-09-01,85.92164611816406,86.54800012736933,84.97783065780844,85.41542026571523,11595600
2020-09-02,87.21723937988281,87.46606455342199,85.42398435200948,85.7586097294259,14475700
2020-09-03,86.94268798828125,90.08302044027526,86.3506553632907,88.65013652514722,23281200
2020-09-04,88.82173156738281,90.27177936555245,86.97700410469275,89.27648512696896,26325500
2020-09-08,85.7328872680664,88.86464442460029,85.3553649871617,88.35841853937335,22108600
2020-09-09,86.54800415039062,87.25157642221126,85.42399967572152,86.487943342289,13434000
2020-09-10,85.6556625366211,87.87791885456531,85.49263754710171,87.00274619459843,15922800
2020-09-11,86.7195816040039,86.96840675622757,85.44971643854102,85.77576634993392,13784300
2020-09-14,87.92082214355469,88.77025539295524,86.97700669464999,87.09712830381223,19017400
2020-09-15,85.18375396728516,88.24686818370681,85.06363235457347,88.14391054203219,23683000
2020-09-16,85.54412078857422,86.77108290069103,84.73759087683202,85.31245954329883,19270600
2020-09-17,84.56597137451172,85.2352221463876,83.83665980377867,84.68609297222605,18290100
2020-09-18,84.38580322265625,85.36394013837908,83.60501270571203,83.99111697123628,20121600
2020-09-21,81.77742767333984,82.4123636427579,80.49898684174781,81.68304547643004,28378800
2020-09-22,80.88510131835938,82.0777486353442,80.37029343569976,81.4771339837935,19257000
2020-09-23,79.57231140136719,81.8117311351236,79.50367517458879,81.32266283385123,19952700
2020-09-24,79.50367736816406,80.91082152103995,78.40541260965102,79.21194884830012,18366500
2020-09-25,80.19865417480469,80.41315790093986,78.82583163676634,78.98027458142904,13293100
2020-09-28,82.50675201416016,83.16742089583418,80.95373991450965,81.56292997443005,20894100
2020-09-29,81.81173706054688,82.39518758029944,80.93656455398582,82.39518758029944,12848200
2020-09-30,82.60113525390625,83.39908979501645,81.73454445953682,81.81176269925507,16400600
2020-10-01,83.20174407958984,83.88815238688501,82.3952076087274,83.33044768287556,15778700
2020-10-02,83.9910888671875,84.59169675617669,81.5886442189607,81.72592976280681,15149600
2020-10-05,85.76637268066406,85.94822707863446,84.45874541120351,85.14286811226219,13871900
2020-10-06,84.88306427001953,87.34244243302857,84.44142074845577,86.65831979700901,19220400
2020-10-07,86.3638916015625,86.90079312860487,85.44595146247647,85.69708559252678,16358500
2020-10-08,88.13914489746094,88.26038115839405,86.51111038858707,87.03935692845884,15659000
2020-10-09,87.6368637084961,88.4249058954074,86.69295201494796,88.32964790343176,13689100
2020-10-12,88.7106704711914,89.1956153921318,87.3337638465513,87.55025805866813,16058000
2020-10-13,87.27317810058594,89.38616450874272,86.82287287939393,89.1956484743179,21697300
2020-10-14,86.78819274902344,88.26901222952858,86.68427315838366,87.48963181692629,15204100
2020-10-15,88.08718872070312,88.13914523076217,85.76636990610885,85.81832641616788,17171200
2020-10-16,87.90531921386719,88.61542002572669,87.22119665257043,87.81872284303157,13275000
2020-10-19,86.42449951171875,88.21707147709047,86.2166602933571,87.98325400815352,11725700
2020-10-20,86.91812133789062,88.13048395657232,86.70162706928593,86.86615822074658,11257100
